lens_id,label,value,category
sony_fe_12-24_4_g,Colour,Black,Physical
sony_fe_12-24_4_g,Zoom method,Rotary (extending),Physical
sony_fe_12-24_4_g,Power zoom,No,Physical
sony_fe_12-24_4_g,Zoom lock,No,Physical
sony_fe_12-24_4_g,Hood supplied,Yes,Physical
sony_fe_12-24_4_g,Tripod collar,No,Physical
nikon_28_1p4e_ed,Lens type,Prime lens,Principal specifications
nikon_28_1p4e_ed,Max Format size,35mm FF,Principal specifications
nikon_28_1p4e_ed,Focal length,28 mm,Principal specifications
nikon_28_1p4e_ed,Image stabilization,No,Principal specifications
nikon_28_1p4e_ed,Lens mount,Nikon F (FX),Principal specifications
nikon_28_1p4e_ed,Maximum aperture,F1.4–16,Aperture
nikon_28_1p4e_ed,Minimum aperture,F1.4–16,Aperture
nikon_28_1p4e_ed,Aperture ring,No,Aperture
nikon_28_1p4e_ed,Number of diaphragm blades,9,Aperture
nikon_28_1p4e_ed,Elements,14,Optics
nikon_28_1p4e_ed,Groups,11,Optics
nikon_28_1p4e_ed,Special elements / coatings,"3 aspherical + 2 ED element, Nano Crystal and fluorine coatings",Optics
nikon_28_1p4e_ed,Minimum focus,0.28 m (11.02″),Focus
nikon_28_1p4e_ed,Maximum magnification,0.17×,Focus
nikon_28_1p4e_ed,Autofocus,Yes,Focus
nikon_28_1p4e_ed,Motor type,Ring-type ultrasonic,Focus
nikon_28_1p4e_ed,Full time manual,Yes,Focus
nikon_28_1p4e_ed,Focus method,Internal,Focus
nikon_28_1p4e_ed,Distance scale,No,Focus
nikon_28_1p4e_ed,DoF scale,No,Focus
nikon_28_1p4e_ed,Weight,645 g (1.42 lb),Physical
nikon_28_1p4e_ed,Diameter,83 mm (3.27″),Physical
nikon_28_1p4e_ed,Length,101 mm (3.98″),Physical
nikon_28_1p4e_ed,Materials,Magnesium alloy,Physical
nikon_28_1p4e_ed,Sealing,Yes,Physical
nikon_28_1p4e_ed,Colour,Black,Physical
nikon_28_1p4e_ed,Filter thread,77.0 mm,Physical
nikon_28_1p4e_ed,Tripod collar,No,Physical
sony_fe_16-35_2p8_gm,Lens type,Zoom lens,Principal specifications
sony_fe_16-35_2p8_gm,Max Format size,35mm FF,Principal specifications
sony_fe_16-35_2p8_gm,Focal length,16–35 mm,Principal specifications
sony_fe_16-35_2p8_gm,Image stabilization,No,Principal specifications
sony_fe_16-35_2p8_gm,Lens mount,Sony FE,Principal specifications
sony_fe_16-35_2p8_gm,Maximum aperture,F2.8–22,Aperture
sony_fe_16-35_2p8_gm,Minimum aperture,F2.8–22,Aperture
sony_fe_16-35_2p8_gm,Aperture ring,No,Aperture
sony_fe_16-35_2p8_gm,Number of diaphragm blades,11,Aperture
sony_fe_16-35_2p8_gm,Elements,16,Optics
sony_fe_16-35_2p8_gm,Groups,13,Optics
sony_fe_16-35_2p8_gm,Special elements / coatings,"Extreme aspherical & ED elements, Nano AR & fluorine coatings",Optics
sony_fe_16-35_2p8_gm,Minimum focus,0.28 m (11.02″),Focus
sony_fe_16-35_2p8_gm,Maximum magnification,0.19×,Focus
sony_fe_16-35_2p8_gm,Autofocus,Yes,Focus
sony_fe_16-35_2p8_gm,Motor type,Piezoelectric,Focus
sony_fe_16-35_2p8_gm,Full time manual,Yes,Focus
sony_fe_16-35_2p8_gm,Focus method,Internal,Focus
sony_fe_16-35_2p8_gm,Distance scale,No,Focus
sony_fe_16-35_2p8_gm,DoF scale,No,Focus
sony_fe_16-35_2p8_gm,Weight,680 g (1.50 lb),Physical
sony_fe_16-35_2p8_gm,Diameter,89 mm (3.5″),Physical
sony_fe_16-35_2p8_gm,Length,122 mm (4.8″),Physical
sony_fe_16-35_2p8_gm,Materials,Magnesium alloy,Physical
sony_fe_16-35_2p8_gm,Sealing,Yes,Physical
sony_fe_16-35_2p8_gm,Colour,Black,Physical
sony_fe_16-35_2p8_gm,Zoom method,Rotary (extending),Physical
sony_fe_16-35_2p8_gm,Power zoom,No,Physical
sony_fe_16-35_2p8_gm,Zoom lock,No,Physical
sony_fe_16-35_2p8_gm,Filter thread,82.0 mm,Physical
sony_fe_16-35_2p8_gm,Hood supplied,Yes,Physical
sony_fe_16-35_2p8_gm,Hood product code,ALC-SH149,Physical
sony_fe_16-35_2p8_gm,Tripod collar,No,Physical
fujifilm_gf_110_2p0_r_lm_wr,Lens type,Prime lens,Principal specifications
fujifilm_gf_110_2p0_r_lm_wr,Max Format size,Medium Format (645),Principal specifications
fujifilm_gf_110_2p0_r_lm_wr,Focal length,110 mm,Principal specifications
fujifilm_gf_110_2p0_r_lm_wr,Image stabilization,No,Principal specifications
fujifilm_gf_110_2p0_r_lm_wr,Lens mount,Fujifilm G,Principal specifications
fujifilm_gf_110_2p0_r_lm_wr,Maximum aperture,F2,Aperture
fujifilm_gf_110_2p0_r_lm_wr,Minimum aperture,F22,Aperture
fujifilm_gf_110_2p0_r_lm_wr,Aperture ring,Yes,Aperture
fujifilm_gf_110_2p0_r_lm_wr,Number of diaphragm blades,9,Aperture
fujifilm_gf_110_2p0_r_lm_wr,Aperture notes,Rounded blades,Aperture
fujifilm_gf_110_2p0_r_lm_wr,Elements,14,Optics
fujifilm_gf_110_2p0_r_lm_wr,Groups,9,Optics
fujifilm_gf_110_2p0_r_lm_wr,Special elements / coatings,4 extra-low dispersion elements,Optics
fujifilm_gf_110_2p0_r_lm_wr,Minimum focus,0.90 m (35.43″),Focus
fujifilm_gf_110_2p0_r_lm_wr,Maximum magnification,0.16×,Focus
fujifilm_gf_110_2p0_r_lm_wr,Autofocus,Yes,Focus
fujifilm_gf_110_2p0_r_lm_wr,Motor type,Linear Motor,Focus
fujifilm_gf_110_2p0_r_lm_wr,Full time manual,Yes,Focus
fujifilm_gf_110_2p0_r_lm_wr,Focus method,Internal,Focus
fujifilm_gf_110_2p0_r_lm_wr,Distance scale,No,Focus
fujifilm_gf_110_2p0_r_lm_wr,DoF scale,No,Focus
fujifilm_gf_110_2p0_r_lm_wr,Weight,1010 g (2.23 lb),Physical
fujifilm_gf_110_2p0_r_lm_wr,Diameter,94 mm (3.7″),Physical
fujifilm_gf_110_2p0_r_lm_wr,Length,126 mm (4.96″),Physical
fujifilm_gf_110_2p0_r_lm_wr,Sealing,Yes,Physical
fujifilm_gf_110_2p0_r_lm_wr,Filter thread,77.0 mm,Physical
fujifilm_gf_110_2p0_r_lm_wr,Hood supplied,Yes,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Lens type,Zoom lens,Principal specifications
sony_fe_100-400_4p5-5p6_gm_oss,Max Format size,35mm FF,Principal specifications
sony_fe_100-400_4p5-5p6_gm_oss,Focal length,100–400 mm,Principal specifications
sony_fe_100-400_4p5-5p6_gm_oss,Image stabilization,Yes,Principal specifications
sony_fe_100-400_4p5-5p6_gm_oss,Lens mount,Sony FE,Principal specifications
sony_fe_100-400_4p5-5p6_gm_oss,Maximum aperture,F4.5–5.6,Aperture
sony_fe_100-400_4p5-5p6_gm_oss,Minimum aperture,F32–40,Aperture
sony_fe_100-400_4p5-5p6_gm_oss,Aperture ring,No,Aperture
sony_fe_100-400_4p5-5p6_gm_oss,Number of diaphragm blades,9,Aperture
sony_fe_100-400_4p5-5p6_gm_oss,Elements,22,Optics
sony_fe_100-400_4p5-5p6_gm_oss,Groups,16,Optics
sony_fe_100-400_4p5-5p6_gm_oss,Special elements / coatings,"Two ED, one super ED element. Fluorine-coated front element.",Optics
sony_fe_100-400_4p5-5p6_gm_oss,Minimum focus,0.98 m (38.58″),Focus
sony_fe_100-400_4p5-5p6_gm_oss,Maximum magnification,0.35×,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Autofocus,Yes,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Motor type,Linear Motor,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Full time manual,Yes,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Focus method,Internal,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Distance scale,No,Focus
sony_fe_100-400_4p5-5p6_gm_oss,DoF scale,No,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Focus distance limiter,Yes,Focus
sony_fe_100-400_4p5-5p6_gm_oss,Weight,1395 g (3.08 lb),Physical
sony_fe_100-400_4p5-5p6_gm_oss,Diameter,94 mm (3.7″),Physical
sony_fe_100-400_4p5-5p6_gm_oss,Length,205 mm (8.07″),Physical
sony_fe_100-400_4p5-5p6_gm_oss,Materials,Magnesium alloy,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Sealing,Yes,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Colour,White,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Zoom method,Rotary (extending),Physical
sony_fe_100-400_4p5-5p6_gm_oss,Power zoom,No,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Zoom lock,Yes,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Filter thread,77.0 mm,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Hood supplied,Yes,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Hood product code,ALC-SH151,Physical
sony_fe_100-400_4p5-5p6_gm_oss,Tripod collar,Yes,Physical
fujifilm_gf_23_4p0_r_lm_wr,Lens type,Prime lens,Principal specifications
fujifilm_gf_23_4p0_r_lm_wr,Max Format size,Medium Format (645),Principal specifications
fujifilm_gf_23_4p0_r_lm_wr,Focal length,23 mm,Principal specifications
fujifilm_gf_23_4p0_r_lm_wr,Image stabilization,No,Principal specifications
fujifilm_gf_23_4p0_r_lm_wr,Lens mount,Fujifilm G,Principal specifications
fujifilm_gf_23_4p0_r_lm_wr,Maximum aperture,F4,Aperture
fujifilm_gf_23_4p0_r_lm_wr,Minimum aperture,F32,Aperture
fujifilm_gf_23_4p0_r_lm_wr,Aperture ring,Yes,Aperture
fujifilm_gf_23_4p0_r_lm_wr,Number of diaphragm blades,9,Aperture
fujifilm_gf_23_4p0_r_lm_wr,Aperture notes,Rounded blades,Aperture
fujifilm_gf_23_4p0_r_lm_wr,Elements,15,Optics
fujifilm_gf_23_4p0_r_lm_wr,Groups,12,Optics
fujifilm_gf_23_4p0_r_lm_wr,Special elements / coatings,"2 aspherical, 3 extra-low dispersion, 1 super ED",Optics
fujifilm_gf_23_4p0_r_lm_wr,Minimum focus,0.38 m (14.96″),Focus
fujifilm_gf_23_4p0_r_lm_wr,Maximum magnification,0.09×,Focus
fujifilm_gf_23_4p0_r_lm_wr,Autofocus,Yes,Focus
fujifilm_gf_23_4p0_r_lm_wr,Motor type,Linear Motor,Focus
fujifilm_gf_23_4p0_r_lm_wr,Full time manual,Yes,Focus
fujifilm_gf_23_4p0_r_lm_wr,Focus method,Internal,Focus
fujifilm_gf_23_4p0_r_lm_wr,Distance scale,No,Focus
fujifilm_gf_23_4p0_r_lm_wr,DoF scale,No,Focus
fujifilm_gf_23_4p0_r_lm_wr,Weight,845 g (1.86 lb),Physical
fujifilm_gf_23_4p0_r_lm_wr,Diameter,90 mm (3.54″),Physical
fujifilm_gf_23_4p0_r_lm_wr,Length,103 mm (4.06″),Physical
fujifilm_gf_23_4p0_r_lm_wr,Sealing,Yes,Physical
fujifilm_gf_23_4p0_r_lm_wr,Filter thread,82.0 mm,Physical
fujifilm_gf_23_4p0_r_lm_wr,Hood supplied,Yes,Physical
fujifilm_gf_23_4p0_r_lm_wr,Tripod collar,No,Physical
sigma_135_1p8_dg_hsm_art,Lens type,Prime lens,Principal specifications
sigma_135_1p8_dg_hsm_art,Max Format size,35mm FF,Principal specifications
sigma_135_1p8_dg_hsm_art,Focal length,135 mm,Principal specifications
sigma_135_1p8_dg_hsm_art,Image stabilization,No,Principal specifications
sigma_135_1p8_dg_hsm_art,Lens mount,"Canon EF, Nikon F (FX), Sigma SA Bayonet",Principal specifications
sigma_135_1p8_dg_hsm_art,Maximum aperture,F1.8,Aperture
sigma_135_1p8_dg_hsm_art,Minimum aperture,F16,Aperture
sigma_135_1p8_dg_hsm_art,Aperture ring,No,Aperture
sigma_135_1p8_dg_hsm_art,Number of diaphragm blades,9,Aperture
sigma_135_1p8_dg_hsm_art,Elements,13,Optics
sigma_135_1p8_dg_hsm_art,Groups,10,Optics
sigma_135_1p8_dg_hsm_art,Minimum focus,0.88 m (34.65″),Focus
sigma_135_1p8_dg_hsm_art,Maximum magnification,0.2×,Focus
sigma_135_1p8_dg_hsm_art,Autofocus,Yes,Focus
sigma_135_1p8_dg_hsm_art,Motor type,Ring-type ultrasonic,Focus
sigma_135_1p8_dg_hsm_art,Full time manual,Yes,Focus
sigma_135_1p8_dg_hsm_art,Focus method,Internal,Focus
sigma_135_1p8_dg_hsm_art,Focus notes,Floating focus mechanism,Focus
sigma_135_1p8_dg_hsm_art,Distance scale,Yes,Focus
sigma_135_1p8_dg_hsm_art,DoF scale,No,Focus
sigma_135_1p8_dg_hsm_art,Focus distance limiter,Yes,Focus
sigma_135_1p8_dg_hsm_art,Weight,1130 g (2.49 lb),Physical
sigma_135_1p8_dg_hsm_art,Diameter,91 mm (3.6″),Physical
sigma_135_1p8_dg_hsm_art,Length,115 mm (4.52″),Physical
sigma_135_1p8_dg_hsm_art,Sealing,Yes,Physical
sigma_135_1p8_dg_hsm_art,Colour,Black,Physical
sigma_135_1p8_dg_hsm_art,Filter thread,82.0 mm,Physical
sigma_135_1p8_dg_hsm_art,Hood supplied,Yes,Physical
sigma_135_1p8_dg_hsm_art,Tripod collar,No,Physical
sigma_14_1p8_dg_hsm_art,Lens type,Prime lens,Principal specifications
sigma_14_1p8_dg_hsm_art,Max Format size,35mm FF,Principal specifications
sigma_14_1p8_dg_hsm_art,Focal length,14 mm,Principal specifications
sigma_14_1p8_dg_hsm_art,Image stabilization,No,Principal specifications
sigma_14_1p8_dg_hsm_art,Lens mount,"Canon EF, Nikon F (FX), Sigma SA Bayonet",Principal specifications
sigma_14_1p8_dg_hsm_art,Maximum aperture,F1.8,Aperture
sigma_14_1p8_dg_hsm_art,Minimum aperture,F16,Aperture
sigma_14_1p8_dg_hsm_art,Aperture ring,No,Aperture
sigma_14_1p8_dg_hsm_art,Number of diaphragm blades,9,Aperture
sigma_14_1p8_dg_hsm_art,Elements,16,Optics
sigma_14_1p8_dg_hsm_art,Groups,11,Optics
sigma_14_1p8_dg_hsm_art,Special elements / coatings,Three FLD and four SLD elements,Optics
sigma_14_1p8_dg_hsm_art,Minimum focus,0.27 m (10.63″),Focus
sigma_14_1p8_dg_hsm_art,Maximum magnification,0.1×,Focus
sigma_14_1p8_dg_hsm_art,Autofocus,Yes,Focus
sigma_14_1p8_dg_hsm_art,Motor type,Ring-type ultrasonic,Focus
sigma_14_1p8_dg_hsm_art,Full time manual,Yes,Focus
sigma_14_1p8_dg_hsm_art,Focus method,Internal,Focus
sigma_14_1p8_dg_hsm_art,Distance scale,Yes,Focus
sigma_14_1p8_dg_hsm_art,DoF scale,No,Focus
sigma_14_1p8_dg_hsm_art,Focus distance limiter,No,Focus
sigma_14_1p8_dg_hsm_art,Weight,1170 g (2.58 lb),Physical
sigma_14_1p8_dg_hsm_art,Diameter,95 mm (3.76″),Physical
sigma_14_1p8_dg_hsm_art,Length,126 mm (4.96″),Physical
sigma_14_1p8_dg_hsm_art,Colour,Black,Physical
sigma_14_1p8_dg_hsm_art,Hood supplied,Yes,Physical
sigma_14_1p8_dg_hsm_art,Tripod collar,No,Physical
panasonic_8-18_2p8-4p0_asph,Lens type,Zoom lens,Principal specifications
panasonic_8-18_2p8-4p0_asph,Max Format size,FourThirds,Principal specifications
panasonic_8-18_2p8-4p0_asph,Focal length,8–18 mm,Principal specifications
panasonic_8-18_2p8-4p0_asph,Image stabilization,No,Principal specifications
panasonic_8-18_2p8-4p0_asph,Lens mount,Micro Four Thirds,Principal specifications
panasonic_8-18_2p8-4p0_asph,Maximum aperture,F2.8–22,Aperture
panasonic_8-18_2p8-4p0_asph,Minimum aperture,F4–22,Aperture
panasonic_8-18_2p8-4p0_asph,Number of diaphragm blades,7,Aperture
panasonic_8-18_2p8-4p0_asph,Aperture notes,Circular blades,Aperture
panasonic_8-18_2p8-4p0_asph,Elements,15,Optics
panasonic_8-18_2p8-4p0_asph,Groups,10,Optics
panasonic_8-18_2p8-4p0_asph,Special elements / coatings,"Aspherical ED, aspherical, ED, UHR elements + Nano Surface Coating.",Optics
panasonic_8-18_2p8-4p0_asph,Minimum focus,0.23 m (9.06″),Focus
panasonic_8-18_2p8-4p0_asph,Maximum magnification,0.12×,Focus
panasonic_8-18_2p8-4p0_asph,Autofocus,Yes,Focus
panasonic_8-18_2p8-4p0_asph,Motor type,Stepper motor,Focus
panasonic_8-18_2p8-4p0_asph,Focus method,Internal,Focus
panasonic_8-18_2p8-4p0_asph,Distance scale,No,Focus
panasonic_8-18_2p8-4p0_asph,DoF scale,No,Focus
panasonic_8-18_2p8-4p0_asph,Weight,315 g (0.69 lb),Physical
panasonic_8-18_2p8-4p0_asph,Diameter,73 mm (2.87″),Physical
panasonic_8-18_2p8-4p0_asph,Length,88 mm (3.46″),Physical
panasonic_8-18_2p8-4p0_asph,Sealing,Yes,Physical
panasonic_8-18_2p8-4p0_asph,Colour,Black,Physical
panasonic_8-18_2p8-4p0_asph,Power zoom,No,Physical
panasonic_8-18_2p8-4p0_asph,Filter thread,67.0 mm,Physical
panasonic_8-18_2p8-4p0_asph,Hood supplied,Yes,Physical
panasonic_8-18_2p8-4p0_asph,Tripod collar,No,Physical
canon_18-55-4-5p6_is_stm,Lens type,Zoom lens,Principal specifications
canon_18-55-4-5p6_is_stm,Max Format size,APS-C / DX,Principal specifications
canon_18-55-4-5p6_is_stm,Focal length,18–55 mm,Principal specifications
canon_18-55-4-5p6_is_stm,Image stabilization,Yes (4 stops),Principal specifications
canon_18-55-4-5p6_is_stm,Lens mount,Canon EF-S,Principal specifications
canon_18-55-4-5p6_is_stm,Maximum aperture,F4–5.6,Aperture
canon_18-55-4-5p6_is_stm,Minimum aperture,F22–32,Aperture
canon_18-55-4-5p6_is_stm,Aperture ring,No,Aperture
canon_18-55-4-5p6_is_stm,Number of diaphragm blades,7,Aperture
canon_18-55-4-5p6_is_stm,Elements,12,Optics
canon_18-55-4-5p6_is_stm,Groups,10,Optics
canon_18-55-4-5p6_is_stm,Minimum focus,0.25 m (9.84″),Focus
canon_18-55-4-5p6_is_stm,Maximum magnification,0.25×,Focus
canon_18-55-4-5p6_is_stm,Autofocus,Yes,Focus
canon_18-55-4-5p6_is_stm,Motor type,Stepper motor,Focus
canon_18-55-4-5p6_is_stm,Full time manual,Yes,Focus
canon_18-55-4-5p6_is_stm,Distance scale,No,Focus
canon_18-55-4-5p6_is_stm,DoF scale,No,Focus
canon_18-55-4-5p6_is_stm,Focus distance limiter,No,Focus
canon_18-55-4-5p6_is_stm,Weight,215 g (0.47 lb),Physical
canon_18-55-4-5p6_is_stm,Diameter,67 mm (2.64″),Physical
canon_18-55-4-5p6_is_stm,Length,62 mm (2.44″),Physical
canon_18-55-4-5p6_is_stm,Sealing,No,Physical
canon_18-55-4-5p6_is_stm,Colour,Black,Physical
canon_18-55-4-5p6_is_stm,Zoom method,Rotary (extending),Physical
canon_18-55-4-5p6_is_stm,Power zoom,No,Physical
canon_18-55-4-5p6_is_stm,Zoom lock,No,Physical
canon_18-55-4-5p6_is_stm,Filter thread,58.0 mm,Physical
canon_18-55-4-5p6_is_stm,Hood supplied,No,Physical
canon_18-55-4-5p6_is_stm,Hood product code,EW-63C,Physical
canon_18-55-4-5p6_is_stm,Tripod collar,No,Physical
sigma_100-400_5-6p3_dg_os_hsm,Lens type,Zoom lens,Principal specifications
sigma_100-400_5-6p3_dg_os_hsm,Max Format size,35mm FF,Principal specifications
sigma_100-400_5-6p3_dg_os_hsm,Focal length,100–400 mm,Principal specifications
sigma_100-400_5-6p3_dg_os_hsm,Image stabilization,Yes,Principal specifications
sigma_100-400_5-6p3_dg_os_hsm,Lens mount,"Canon EF, Nikon F (FX), Sigma SA Bayonet",Principal specifications
sigma_100-400_5-6p3_dg_os_hsm,Maximum aperture,F5–6.3,Aperture
sigma_100-400_5-6p3_dg_os_hsm,Minimum aperture,F22,Aperture
sigma_100-400_5-6p3_dg_os_hsm,Aperture ring,No,Aperture
sigma_100-400_5-6p3_dg_os_hsm,Number of diaphragm blades,9,Aperture
sigma_100-400_5-6p3_dg_os_hsm,Elements,21,Optics
sigma_100-400_5-6p3_dg_os_hsm,Groups,15,Optics
sigma_100-400_5-6p3_dg_os_hsm,Special elements / coatings,Four SLD elements,Optics
sigma_100-400_5-6p3_dg_os_hsm,Minimum focus,0.16 m (6.3″),Focus
sigma_100-400_5-6p3_dg_os_hsm,Maximum magnification,0.26×,Focus
sigma_100-400_5-6p3_dg_os_hsm,Autofocus,Yes,Focus
sigma_100-400_5-6p3_dg_os_hsm,Motor type,Ring-type ultrasonic,Focus
sigma_100-400_5-6p3_dg_os_hsm,Full time manual,Yes,Focus
sigma_100-400_5-6p3_dg_os_hsm,Focus method,Internal,Focus
sigma_100-400_5-6p3_dg_os_hsm,Distance scale,No,Focus
sigma_100-400_5-6p3_dg_os_hsm,DoF scale,No,Focus
sigma_100-400_5-6p3_dg_os_hsm,Weight,1160 g (2.56 lb),Physical
sigma_100-400_5-6p3_dg_os_hsm,Diameter,86 mm (3.4″),Physical
sigma_100-400_5-6p3_dg_os_hsm,Length,182 mm (7.18″),Physical
sigma_100-400_5-6p3_dg_os_hsm,Sealing,Yes,Physical
sigma_100-400_5-6p3_dg_os_hsm,Colour,Black,Physical
sigma_100-400_5-6p3_dg_os_hsm,Zoom method,Push/Pull (extending),Physical
sigma_100-400_5-6p3_dg_os_hsm,Power zoom,No,Physical
sigma_100-400_5-6p3_dg_os_hsm,Filter thread,67.0 mm,Physical
sigma_100-400_5-6p3_dg_os_hsm,Hood supplied,Yes,Physical
sigma_100-400_5-6p3_dg_os_hsm,Hood product code,LH770-04,Physical
sigma_100-400_5-6p3_dg_os_hsm,Tripod collar,No,Physical
sigma_100-400_5-6p3_dg_os_hsm,Notes,Rotating or push/pull zoom.,Other
sony_fe_85_1p8,Lens type,Prime lens,Principal specifications
sony_fe_85_1p8,Max Format size,35mm FF,Principal specifications
sony_fe_85_1p8,Focal length,85 mm,Principal specifications
sony_fe_85_1p8,Image stabilization,No,Principal specifications
sony_fe_85_1p8,Lens mount,Sony FE,Principal specifications
sony_fe_85_1p8,Maximum aperture,F1.8,Aperture
sony_fe_85_1p8,Minimum aperture,F22,Aperture
sony_fe_85_1p8,Aperture ring,No,Aperture
sony_fe_85_1p8,Number of diaphragm blades,9,Aperture
sony_fe_85_1p8,Elements,9,Optics
sony_fe_85_1p8,Groups,8,Optics
sony_fe_85_1p8,Special elements / coatings,ED elements,Optics
sony_fe_85_1p8,Minimum focus,0.80 m (31.5″),Focus
sony_fe_85_1p8,Maximum magnification,0.13×,Focus
sony_fe_85_1p8,Autofocus,Yes,Focus
sony_fe_85_1p8,Motor type,Linear Motor,Focus
sony_fe_85_1p8,Full time manual,Yes,Focus
sony_fe_85_1p8,Focus method,Internal,Focus
sony_fe_85_1p8,Distance scale,No,Focus
sony_fe_85_1p8,DoF scale,No,Focus
sony_fe_85_1p8,Focus distance limiter,No,Focus
sony_fe_85_1p8,Weight,371 g (0.82 lb),Physical
sony_fe_85_1p8,Diameter,78 mm (3.07″),Physical
sony_fe_85_1p8,Length,82 mm (3.23″),Physical
sony_fe_85_1p8,Sealing,Yes,Physical
sony_fe_85_1p8,Colour,Black,Physical
sony_fe_85_1p8,Filter thread,67.0 mm,Physical
sony_fe_85_1p8,Hood supplied,Yes,Physical
sony_fe_85_1p8,Hood product code,ALC-SH150,Physical
sony_fe_85_1p8,Tripod collar,No,Physical
sony_fe_100_2p8_stf_gm_oss,Lens type,Prime lens,Principal specifications
sony_fe_100_2p8_stf_gm_oss,Max Format size,35mm FF,Principal specifications
sony_fe_100_2p8_stf_gm_oss,Focal length,100 mm,Principal specifications
sony_fe_100_2p8_stf_gm_oss,Image stabilization,Yes,Principal specifications
sony_fe_100_2p8_stf_gm_oss,Lens mount,Sony FE,Principal specifications
sony_fe_100_2p8_stf_gm_oss,Maximum aperture,F2.8,Aperture
sony_fe_100_2p8_stf_gm_oss,Minimum aperture,F20,Aperture
sony_fe_100_2p8_stf_gm_oss,Aperture ring,Yes,Aperture
sony_fe_100_2p8_stf_gm_oss,Number of diaphragm blades,11,Aperture
sony_fe_100_2p8_stf_gm_oss,Elements,14,Optics
sony_fe_100_2p8_stf_gm_oss,Groups,10,Optics
sony_fe_100_2p8_stf_gm_oss,Special elements / coatings,"ED and aspherical elements, Nano AR coating",Optics
sony_fe_100_2p8_stf_gm_oss,Minimum focus,0.57 m (22.44″),Focus
sony_fe_100_2p8_stf_gm_oss,Maximum magnification,0.25×,Focus
sony_fe_100_2p8_stf_gm_oss,Autofocus,Yes,Focus
sony_fe_100_2p8_stf_gm_oss,Motor type,Piezoelectric,Focus
sony_fe_100_2p8_stf_gm_oss,Full time manual,Yes,Focus
sony_fe_100_2p8_stf_gm_oss,Focus method,Internal,Focus
sony_fe_100_2p8_stf_gm_oss,Distance scale,No,Focus
sony_fe_100_2p8_stf_gm_oss,DoF scale,No,Focus
sony_fe_100_2p8_stf_gm_oss,Focus distance limiter,Yes,Focus
sony_fe_100_2p8_stf_gm_oss,Weight,700 g (1.54 lb),Physical
sony_fe_100_2p8_stf_gm_oss,Diameter,85 mm (3.35″),Physical
sony_fe_100_2p8_stf_gm_oss,Length,118 mm (4.65″),Physical
sony_fe_100_2p8_stf_gm_oss,Sealing,Yes,Physical
sony_fe_100_2p8_stf_gm_oss,Colour,Black,Physical
sony_fe_100_2p8_stf_gm_oss,Filter thread,72.0 mm,Physical
sony_fe_100_2p8_stf_gm_oss,Hood supplied,Yes,Physical
sony_fe_100_2p8_stf_gm_oss,Hood product code,ALC-SH174,Physical
tamron_10-24_3p5-4p5_di_ii_vc_hld,Lens type,Zoom lens,Principal specifications
tamron_10-24_3p5-4p5_di_ii_vc_hld,Max Format size,APS-C / DX,Principal specifications
